iv,contractType,dayToExpire,strikePrice,spotPrice,RFR,settlePrice
0.21,1,0.156862745,2.853,2.812,0.024654,0.0933
0.192,1,0.145098039,2.853,2.833,0.024654,0.0735
0.183,1,0.141176471,2.853,2.852,0.024654,0.0603
0.177,1,0.137254902,2.853,2.849,0.024654,0.0589
0.187,1,0.133333333,2.853,2.838,0.024654,0.067
0.238,1,0.129411765,2.853,2.768,0.024654,0.1228
0.202,1,0.117647059,2.853,2.78,0.024654,0.1018
0.208,1,0.11372549,2.853,2.802,0.024654,0.0891
0.218,1,0.109803922,2.853,2.792,0.024654,0.0973
0.22,1,0.105882353,2.853,2.801,0.024654,0.0915
0.243,1,0.101960784,2.853,2.802,0.024654,0.0965
0.199,1,0.090196078,2.853,2.864,0.024654,0.0483
0.193,1,0.08627451,2.853,2.879,0.024654,0.0393
0.193,1,0.082352941,2.853,2.884,0.024654,0.0362
0.195,1,0.078431373,2.853,2.878,0.024654,0.038
0.184,1,0.074509804,2.853,2.892,0.024654,0.029
0.199,1,0.062745098,2.853,2.906,0.024654,0.0244
0.194,1,0.058823529,2.853,2.923,0.024654,0.0174
0.198,1,0.054901961,2.853,2.908,0.024654,0.0209
0.211,1,0.050980392,2.853,2.878,0.024654,0.0325
0.212,1,0.047058824,2.853,2.891,0.024654,0.0262
0.148,1,0.768627451,2.903,2.947,0.024654,0.079
0.148,1,0.764705882,2.903,2.937,0.024654,0.0824
0.155,1,0.760784314,2.903,3,0.024654,0.067
0.145,1,0.749019608,2.903,2.993,0.024654,0.0616
0.146,1,0.745098039,2.903,3.025,0.024654,0.0532
0.149,1,0.741176471,2.903,3.017,0.024654,0.0575
0.153,1,0.737254902,2.903,3.01,0.024654,0.0615
0.148,1,0.733333333,2.903,3.005,0.024654,0.0596
0.145,1,0.721568627,2.903,2.979,0.024654,0.064
0.142,1,0.717647059,2.903,2.988,0.024654,0.0591
0.146,1,0.71372549,2.903,2.981,0.024654,0.0639
0.145,1,0.709803922,2.903,3.002,0.024654,0.0572
0.148,1,0.705882353,2.903,3.009,0.024654,0.057
0.155,1,0.694117647,2.903,3.051,0.024654,0.0501
0.16,1,0.690196078,2.903,3.058,0.024654,0.0518
0.162,1,0.682352941,2.903,3.081,0.024654,0.0468
0.161,1,0.678431373,2.903,3.068,0.024654,0.0495
0.168,1,0.666666667,2.903,3.05,0.024654,0.0574
0.169,1,0.662745098,2.903,3.062,0.024654,0.0553
0.171,1,0.658823529,2.903,3.033,0.024654,0.0635
0.17,1,0.654901961,2.903,3.057,0.024654,0.0566
0.168,1,0.650980392,2.903,3.061,0.024654,0.0541
0.165,1,0.639215686,2.903,3.08,0.024654,0.0469
0.162,1,0.635294118,2.903,3.076,0.024654,0.0458
0.16,1,0.631372549,2.903,3.046,0.024654,0.051
0.154,1,0.62745098,2.903,3.037,0.024654,0.0497
0.151,1,0.623529412,2.903,3.042,0.024654,0.0463
0.155,1,0.611764706,2.903,3.058,0.024654,0.0441
0.16,1,0.607843137,2.903,3.007,0.024654,0.0606
0.16,1,0.603921569,2.903,3.006,0.024654,0.0607
0.175,1,0.6,2.903,2.925,0.024654,0.0983
0.348,1,0.556862745,2.903,2.707,0.024654,0.3238
0.227,1,0.552941176,2.903,2.785,0.024654,0.198
0.214,1,0.549019608,2.903,2.801,0.024654,0.18
0.213,1,0.545098039,2.903,2.842,0.024654,0.158
0.22,1,0.541176471,2.903,2.841,0.024654,0.1633
0.22,1,0.529411765,2.903,2.839,0.024654,0.1628
0.204,1,0.525490196,2.903,2.87,0.024654,0.1366
0.203,1,0.521568627,2.903,2.884,0.024654,0.1292
0.205,1,0.517647059,2.903,2.869,0.024654,0.1373
0.202,1,0.51372549,2.903,2.885,0.024654,0.1272
0.197,1,0.501960784,2.903,2.94,0.024654,0.0995
0.196,1,0.498039216,2.903,2.913,0.024654,0.1097
0.199,1,0.494117647,2.903,2.913,0.024654,0.1114
0.203,1,0.490196078,2.903,2.967,0.024654,0.0925
0.213,1,0.48627451,2.903,2.958,0.024654,0.1017
0.232,1,0.474509804,2.903,2.924,0.024654,0.126
0.228,1,0.470588235,2.903,2.899,0.024654,0.1338
0.23,1,0.466666667,2.903,2.894,0.024654,0.1369
0.213,1,0.462745098,2.903,2.898,0.024654,0.1238
0.231,1,0.458823529,2.903,2.814,0.024654,0.1755
0.216,1,0.447058824,2.903,2.899,0.024654,0.1236
0.206,1,0.443137255,2.903,2.907,0.024654,0.1133
0.214,1,0.439215686,2.903,2.939,0.024654,0.1046
0.218,1,0.435294118,2.903,3.004,0.024654,0.0831
0.226,1,0.431372549,2.903,2.951,0.024654,0.106
0.27,1,0.419607843,2.903,2.861,0.024654,0.1713
0.259,1,0.415686275,2.903,2.911,0.024654,0.1409
0.264,1,0.411764706,2.903,2.874,0.024654,0.1603
0.294,1,0.407843137,2.903,2.836,0.024654,0.196
0.343,1,0.403921569,2.903,2.796,0.024654,0.245
0.375,1,0.392156863,2.903,2.687,0.024654,0.3216
0.38,1,0.388235294,2.903,2.675,0.024654,0.331
0.36,1,0.384313725,2.903,2.617,0.024654,0.3564
0.415,1,0.380392157,2.903,2.564,0.024654,0.4173
0.348,1,0.376470588,2.903,2.624,0.024654,0.3445
0.379,1,0.364705882,2.903,2.553,0.024654,0.4053
0.328,1,0.360784314,2.903,2.627,0.024654,0.33
0.35,1,0.356862745,2.903,2.687,0.024654,0.3013
0.346,1,0.352941176,2.903,2.677,0.024654,0.305
0.342,1,0.349019608,2.903,2.692,0.024654,0.2926
0.35,1,0.337254902,2.903,2.68,0.024654,0.3019
0.323,1,0.333333333,2.903,2.675,0.024654,0.291
0.328,1,0.329411765,2.903,2.671,0.024654,0.2953
0.302,1,0.325490196,2.903,2.706,0.024654,0.2598
0.312,1,0.321568627,2.903,2.694,0.024654,0.2716
0.316,1,0.309803922,2.903,2.694,0.024654,0.2716
0.285,1,0.305882353,2.903,2.743,0.024654,0.2251
0.291,1,0.301960784,2.903,2.73,0.024654,0.2353
0.28,1,0.298039216,2.903,2.739,0.024654,0.2239
0.286,1,0.294117647,2.903,2.738,0.024654,0.2265
0.284,1,0.282352941,2.903,2.726,0.024654,0.2313
0.292,1,0.278431373,2.903,2.771,0.024654,0.2065
0.284,1,0.274509804,2.903,2.751,0.024654,0.214
0.281,1,0.270588235,2.903,2.753,0.024654,0.2106
0.285,1,0.266666667,2.903,2.793,0.024654,0.1879
0.294,1,0.254901961,2.903,2.803,0.024654,0.184
0.3,1,0.250980392,2.903,2.771,0.024654,0.2045
0.308,1,0.247058824,2.903,2.79,0.024654,0.1959
0.309,1,0.243137255,2.903,2.787,0.024654,0.1974
0.279,1,0.239215686,2.903,2.765,0.024654,0.1963
0.261,1,0.22745098,2.903,2.79,0.024654,0.1712
0.256,1,0.223529412,2.903,2.81,0.024654,0.156
0.265,1,0.219607843,2.903,2.829,0.024654,0.1486
0.255,1,0.215686275,2.903,2.852,0.024654,0.131
0.264,1,0.2,2.903,2.852,0.024654,0.131
0.266,1,0.196078431,2.903,2.852,0.024654,0.131
0.245,1,0.192156863,2.903,2.848,0.024654,0.1234
0.239,1,0.188235294,2.903,2.843,0.024654,0.123
0.222,1,0.184313725,2.903,2.863,0.024654,0.1045
0.222,1,0.17254902,2.903,2.863,0.024654,0.1021
0.236,1,0.168627451,2.903,2.86,0.024654,0.1084
0.228,1,0.164705882,2.903,2.86,0.024654,0.1042
0.237,1,0.160784314,2.903,2.831,0.024654,0.123
0.224,1,0.156862745,2.903,2.812,0.024654,0.1293
0.197,1,0.145098039,2.903,2.833,0.024654,0.1046
0.189,1,0.141176471,2.903,2.852,0.024654,0.0896
0.18,1,0.137254902,2.903,2.849,0.024654,0.0874
0.192,1,0.133333333,2.903,2.838,0.024654,0.0975
0.244,1,0.129411765,2.903,2.768,0.024654,0.1595
0.218,1,0.117647059,2.903,2.78,0.024654,0.1415
0.23,1,0.11372549,2.903,2.802,0.024654,0.1284
0.242,1,0.109803922,2.903,2.792,0.024654,0.1376
0.234,1,0.105882353,2.903,2.801,0.024654,0.1284
0.262,1,0.101960784,2.903,2.802,0.024654,0.1342
0.212,1,0.090196078,2.903,2.864,0.024654,0.0783
0.205,1,0.08627451,2.903,2.879,0.024654,0.0669
0.194,1,0.082352941,2.903,2.884,0.024654,0.0601
0.204,1,0.078431373,2.903,2.878,0.024654,0.0649
0.183,1,0.074509804,2.903,2.892,0.024654,0.0507
0.204,1,0.062745098,2.903,2.906,0.024654,0.0456
0.195,1,0.058823529,2.903,2.923,0.024654,0.0345
0.199,1,0.054901961,2.903,2.908,0.024654,0.0406
0.221,1,0.050980392,2.903,2.878,0.024654,0.0593
0.232,1,0.047058824,2.903,2.891,0.024654,0.0528
0.149,1,0.768627451,2.952,2.947,0.024654,0.0999
0.149,1,0.764705882,2.952,2.937,0.024654,0.104
0.156,1,0.760784314,2.952,3,0.024654,0.086
0.146,1,0.749019608,2.952,2.993,0.024654,0.0794
0.146,1,0.745098039,2.952,3.025,0.024654,0.069
0.15,1,0.741176471,2.952,3.017,0.024654,0.0739
0.152,1,0.737254902,2.952,3.01,0.024654,0.0779
0.148,1,0.733333333,2.952,3.005,0.024654,0.0761
0.143,1,0.721568627,2.952,2.979,0.024654,0.0806
0.142,1,0.717647059,2.952,2.988,0.024654,0.0763
0.145,1,0.71372549,2.952,2.981,0.024654,0.0812
0.145,1,0.709803922,2.952,3.002,0.024654,0.0735
0.148,1,0.705882353,2.952,3.009,0.024654,0.0731
0.156,1,0.694117647,2.952,3.051,0.024654,0.0654
0.162,1,0.690196078,2.952,3.058,0.024654,0.0674
0.162,1,0.682352941,2.952,3.081,0.024654,0.0605
0.163,1,0.678431373,2.952,3.068,0.024654,0.0645
0.168,1,0.666666667,2.952,3.05,0.024654,0.0727
0.17,1,0.662745098,2.952,3.062,0.024654,0.0708
0.171,1,0.658823529,2.952,3.033,0.024654,0.08
0.17,1,0.654901961,2.952,3.057,0.024654,0.0718
0.168,1,0.650980392,2.952,3.061,0.024654,0.0687
0.166,1,0.639215686,2.952,3.08,0.024654,0.0612
0.162,1,0.635294118,2.952,3.076,0.024654,0.0592
0.159,1,0.631372549,2.952,3.046,0.024654,0.0656
0.155,1,0.62745098,2.952,3.037,0.024654,0.0651
0.151,1,0.623529412,2.952,3.042,0.024654,0.0608
0.154,1,0.611764706,2.952,3.058,0.024654,0.0576
0.161,1,0.607843137,2.952,3.007,0.024654,0.0783
0.161,1,0.603921569,2.952,3.006,0.024654,0.0784
0.175,1,0.6,2.952,2.925,0.024654,0.1206
0.353,1,0.556862745,2.952,2.707,0.024654,0.3583
0.231,1,0.552941176,2.952,2.785,0.024654,0.2312
0.219,1,0.549019608,2.952,2.801,0.024654,0.2128
0.211,1,0.545098039,2.952,2.842,0.024654,0.1845
0.222,1,0.541176471,2.952,2.841,0.024654,0.1923
0.223,1,0.529411765,2.952,2.839,0.024654,0.1925
0.207,1,0.525490196,2.952,2.87,0.024654,0.1647
0.202,1,0.521568627,2.952,2.884,0.024654,0.1541
0.203,1,0.517647059,2.952,2.869,0.024654,0.1622
0.203,1,0.51372549,2.952,2.885,0.024654,0.1536
0.197,1,0.501960784,2.952,2.94,0.024654,0.122
0.195,1,0.498039216,2.952,2.913,0.024654,0.1329
0.199,1,0.494117647,2.952,2.913,0.024654,0.1352
0.203,1,0.490196078,2.952,2.967,0.024654,0.1137
0.212,1,0.48627451,2.952,2.958,0.024654,0.1231
0.234,1,0.474509804,2.952,2.924,0.024654,0.1512
0.227,1,0.470588235,2.952,2.899,0.024654,0.1584
0.234,1,0.466666667,2.952,2.894,0.024654,0.1645
0.214,1,0.462745098,2.952,2.898,0.024654,0.1493
0.234,1,0.458823529,2.952,2.814,0.024654,0.2066
0.215,1,0.447058824,2.952,2.899,0.024654,0.1479
0.205,1,0.443137255,2.952,2.907,0.024654,0.1369
0.212,1,0.439215686,2.952,2.939,0.024654,0.1261
0.216,1,0.435294118,2.952,3.004,0.024654,0.1012
0.224,1,0.431372549,2.952,2.951,0.024654,0.1273
0.273,1,0.419607843,2.952,2.861,0.024654,0.2002
0.255,1,0.415686275,2.952,2.911,0.024654,0.1632
0.265,1,0.411764706,2.952,2.874,0.024654,0.1872
0.293,1,0.407843137,2.952,2.836,0.024654,0.2237
0.339,1,0.403921569,2.952,2.796,0.024654,0.2723
0.372,1,0.392156863,2.952,2.687,0.024654,0.3533
0.353,1,0.388235294,2.952,2.675,0.024654,0.35
0.357,1,0.384313725,2.952,2.617,0.024654,0.3903
0.41,1,0.380392157,2.952,2.564,0.024654,0.4514
0.357,1,0.376470588,2.952,2.624,0.024654,0.3843
0.386,1,0.364705882,2.952,2.553,0.024654,0.446
0.347,1,0.360784314,2.952,2.627,0.024654,0.3753
0.354,1,0.356862745,2.952,2.687,0.024654,0.3372
0.35,1,0.352941176,2.952,2.677,0.024654,0.3409
0.342,1,0.349019608,2.952,2.692,0.024654,0.3268
0.337,1,0.337254902,2.952,2.68,0.024654,0.3302
0.331,1,0.333333333,2.952,2.675,0.024654,0.3302
0.331,1,0.329411765,2.952,2.671,0.024654,0.3321
0.314,1,0.325490196,2.952,2.706,0.024654,0.3
0.314,1,0.321568627,2.952,2.694,0.024654,0.3074
0.318,1,0.309803922,2.952,2.694,0.024654,0.3074
0.3,1,0.305882353,2.952,2.743,0.024654,0.2655
0.298,1,0.301960784,2.952,2.73,0.024654,0.2726
0.283,1,0.298039216,2.952,2.739,0.024654,0.2589
0.289,1,0.294117647,2.952,2.738,0.024654,0.262
0.297,1,0.282352941,2.952,2.726,0.024654,0.2713
0.307,1,0.278431373,2.952,2.771,0.024654,0.2457
0.3,1,0.274509804,2.952,2.751,0.024654,0.2548
0.293,1,0.270588235,2.952,2.753,0.024654,0.2495
0.297,1,0.266666667,2.952,2.793,0.024654,0.225
0.313,1,0.254901961,2.952,2.803,0.024654,0.2236
0.316,1,0.250980392,2.952,2.771,0.024654,0.244
0.325,1,0.247058824,2.952,2.79,0.024654,0.2349
0.319,1,0.243137255,2.952,2.787,0.024654,0.2334
0.296,1,0.239215686,2.952,2.765,0.024654,0.237
0.277,1,0.22745098,2.952,2.79,0.024654,0.2105
0.272,1,0.223529412,2.952,2.81,0.024654,0.1945
0.276,1,0.219607843,2.952,2.829,0.024654,0.1835
0.268,1,0.215686275,2.952,2.852,0.024654,0.1654
0.276,1,0.2,2.952,2.852,0.024654,0.1654
0.278,1,0.196078431,2.952,2.852,0.024654,0.1654
0.25,1,0.192156863,2.952,2.848,0.024654,0.1557
0.245,1,0.188235294,2.952,2.843,0.024654,0.1559
0.235,1,0.184313725,2.952,2.863,0.024654,0.1389
0.236,1,0.17254902,2.952,2.863,0.024654,0.1368
0.246,1,0.168627451,2.952,2.86,0.024654,0.1418
0.242,1,0.164705882,2.952,2.86,0.024654,0.1391
0.254,1,0.160784314,2.952,2.831,0.024654,0.161
0.247,1,0.156862745,2.952,2.812,0.024654,0.1707
0.211,1,0.145098039,2.952,2.833,0.024654,0.1423
0.202,1,0.141176471,2.952,2.852,0.024654,0.1259
0.192,1,0.137254902,2.952,2.849,0.024654,0.124
0.207,1,0.133333333,2.952,2.838,0.024654,0.1356
0.269,1,0.129411765,2.952,2.768,0.024654,0.2035
0.24,1,0.117647059,2.952,2.78,0.024654,0.185
0.256,1,0.11372549,2.952,2.802,0.024654,0.1714
0.271,1,0.109803922,2.952,2.792,0.024654,0.1816
0.259,1,0.105882353,2.952,2.801,0.024654,0.1711
0.29,1,0.101960784,2.952,2.802,0.024654,0.177
0.236,1,0.090196078,2.952,2.864,0.024654,0.1162
0.227,1,0.08627451,2.952,2.879,0.024654,0.103
0.217,1,0.082352941,2.952,2.884,0.024654,0.0959
0.225,1,0.078431373,2.952,2.878,0.024654,0.1007
0.203,1,0.074509804,2.952,2.892,0.024654,0.0851
0.229,1,0.062745098,2.952,2.906,0.024654,0.0788
0.206,1,0.058823529,2.952,2.923,0.024654,0.062
0.211,1,0.054901961,2.952,2.908,0.024654,0.0706
0.254,1,0.050980392,2.952,2.878,0.024654,0.0974
0.268,1,0.047058824,2.952,2.891,0.024654,0.0897
0.154,1,0.768627451,3.05,2.947,0.024654,0.1536
0.155,1,0.764705882,3.05,2.937,0.024654,0.1598
0.16,1,0.760784314,3.05,3,0.024654,0.1323
0.148,1,0.749019608,3.05,2.993,0.024654,0.125
0.148,1,0.745098039,3.05,3.025,0.024654,0.11
0.151,1,0.741176471,3.05,3.017,0.024654,0.116
0.152,1,0.737254902,3.05,3.01,0.024654,0.1197
0.148,1,0.733333333,3.05,3.005,0.024654,0.1182
0.145,1,0.721568627,3.05,2.979,0.024654,0.1276
0.144,1,0.717647059,3.05,2.988,0.024654,0.1225
0.145,1,0.71372549,3.05,2.981,0.024654,0.1261
0.148,1,0.709803922,3.05,3.002,0.024654,0.1183
0.147,1,0.705882353,3.05,3.009,0.024654,0.1148
0.158,1,0.694117647,3.05,3.051,0.024654,0.1048
0.162,1,0.690196078,3.05,3.058,0.024654,0.1053
0.163,1,0.682352941,3.05,3.081,0.024654,0.0965
0.164,1,0.678431373,3.05,3.068,0.024654,0.1024
0.17,1,0.666666667,3.05,3.05,0.024654,0.1133
0.175,1,0.662745098,3.05,3.062,0.024654,0.112
0.174,1,0.658823529,3.05,3.033,0.024654,0.1231
0.171,1,0.654901961,3.05,3.057,0.024654,0.1109
0.172,1,0.650980392,3.05,3.061,0.024654,0.1092
0.167,1,0.639215686,3.05,3.08,0.024654,0.0973
0.164,1,0.635294118,3.05,3.076,0.024654,0.0961
0.159,1,0.631372549,3.05,3.046,0.024654,0.1039
0.155,1,0.62745098,3.05,3.037,0.024654,0.1044
0.151,1,0.623529412,3.05,3.042,0.024654,0.0993
0.154,1,0.611764706,3.05,3.058,0.024654,0.094
0.164,1,0.607843137,3.05,3.007,0.024654,0.1237
0.163,1,0.603921569,3.05,3.006,0.024654,0.1231
0.178,1,0.6,3.05,2.925,0.024654,0.1764
0.29,1,0.556862745,3.05,2.707,0.024654,0.3865
0.241,1,0.552941176,3.05,2.785,0.024654,0.3035
0.231,1,0.549019608,3.05,2.801,0.024654,0.2862
0.216,1,0.545098039,3.05,2.842,0.024654,0.2493
0.228,1,0.541176471,3.05,2.841,0.024654,0.2575
0.229,1,0.529411765,3.05,2.839,0.024654,0.2584
0.215,1,0.525490196,3.05,2.87,0.024654,0.2296
0.211,1,0.521568627,3.05,2.884,0.024654,0.2184
0.214,1,0.517647059,3.05,2.869,0.024654,0.2293
0.216,1,0.51372549,3.05,2.885,0.024654,0.2207
0.201,1,0.501960784,3.05,2.94,0.024654,0.1773
0.201,1,0.498039216,3.05,2.913,0.024654,0.1925
0.203,1,0.494117647,3.05,2.913,0.024654,0.1934
0.205,1,0.490196078,3.05,2.967,0.024654,0.1649
0.215,1,0.48627451,3.05,2.958,0.024654,0.1758
0.239,1,0.474509804,3.05,2.924,0.024654,0.2093
0.229,1,0.470588235,3.05,2.899,0.024654,0.2165
0.24,1,0.466666667,3.05,2.894,0.024654,0.2261
0.216,1,0.462745098,3.05,2.898,0.024654,0.2081
0.232,1,0.458823529,3.05,2.814,0.024654,0.271
0.219,1,0.447058824,3.05,2.899,0.024654,0.208
0.206,1,0.443137255,3.05,2.907,0.024654,0.1942
0.215,1,0.439215686,3.05,2.939,0.024654,0.1815
0.216,1,0.435294118,3.05,3.004,0.024654,0.1475
0.225,1,0.431372549,3.05,2.951,0.024654,0.1803
0.277,1,0.419607843,3.05,2.861,0.024654,0.2626
0.258,1,0.415686275,3.05,2.911,0.024654,0.2211
0.267,1,0.411764706,3.05,2.874,0.024654,0.2481
0.293,1,0.407843137,3.05,2.836,0.024654,0.2861
0.358,1,0.403921569,3.05,2.796,0.024654,0.3473
0.381,1,0.392156863,3.05,2.687,0.024654,0.4282
0.361,1,0.388235294,3.05,2.675,0.024654,0.4262
0.379,1,0.384313725,3.05,2.617,0.024654,0.4758
0.442,1,0.380392157,3.05,2.564,0.024654,0.5419
0.372,1,0.376470588,3.05,2.624,0.024654,0.4664
0.405,1,0.364705882,3.05,2.553,0.024654,0.5316
0.354,1,0.360784314,3.05,2.627,0.024654,0.4544
0.375,1,0.356862745,3.05,2.687,0.024654,0.4192
0.372,1,0.352941176,3.05,2.677,0.024654,0.4242
0.37,1,0.349019608,3.05,2.692,0.024654,0.412
0.361,1,0.337254902,3.05,2.68,0.024654,0.4144
0.347,1,0.333333333,3.05,2.675,0.024654,0.4113
0.353,1,0.329411765,3.05,2.671,0.024654,0.4162
0.339,1,0.325490196,3.05,2.706,0.024654,0.384
0.331,1,0.321568627,3.05,2.694,0.024654,0.3891
0.336,1,0.309803922,3.05,2.694,0.024654,0.3891
0.318,1,0.305882353,3.05,2.743,0.024654,0.3452
0.308,1,0.301960784,3.05,2.73,0.024654,0.35
0.303,1,0.298039216,3.05,2.739,0.024654,0.3409
0.309,1,0.294117647,3.05,2.738,0.024654,0.3435
0.327,1,0.282352941,3.05,2.726,0.024654,0.3577
0.342,1,0.278431373,3.05,2.771,0.024654,0.3307
0.337,1,0.274509804,3.05,2.751,0.024654,0.3422
0.335,1,0.270588235,3.05,2.753,0.024654,0.339
0.338,1,0.266666667,3.05,2.793,0.024654,0.3114
0.343,1,0.254901961,3.05,2.803,0.024654,0.3044
0.352,1,0.250980392,3.05,2.771,0.024654,0.3292
0.365,1,0.247058824,3.05,2.79,0.024654,0.3203
0.363,1,0.243137255,3.05,2.787,0.024654,0.3207
0.334,1,0.239215686,3.05,2.765,0.024654,0.3239
0.318,1,0.22745098,3.05,2.79,0.024654,0.2976
0.307,1,0.223529412,3.05,2.81,0.024654,0.2783
0.326,1,0.219607843,3.05,2.829,0.024654,0.2716
0.293,1,0.215686275,3.05,2.852,0.024654,0.2419
0.301,1,0.2,3.05,2.852,0.024654,0.2419
0.304,1,0.196078431,3.05,2.852,0.024654,0.2419
0.277,1,0.192156863,3.05,2.848,0.024654,0.234
0.284,1,0.188235294,3.05,2.843,0.024654,0.2393
0.271,1,0.184313725,3.05,2.863,0.024654,0.2197
0.273,1,0.17254902,3.05,2.863,0.024654,0.2183
0.291,1,0.168627451,3.05,2.86,0.024654,0.2254
0.281,1,0.164705882,3.05,2.86,0.024654,0.2213
0.29,1,0.160784314,3.05,2.831,0.024654,0.2446
0.281,1,0.156862745,3.05,2.812,0.024654,0.2557
0.257,1,0.145098039,3.05,2.833,0.024654,0.2309
0.241,1,0.141176471,3.05,2.852,0.024654,0.2111
0.225,1,0.137254902,3.05,2.849,0.024654,0.209
0.249,1,0.133333333,3.05,2.838,0.024654,0.2231
0.311,1,0.129411765,3.05,2.768,0.024654,0.2937
0.297,1,0.117647059,3.05,2.78,0.024654,0.2787
0.311,1,0.11372549,3.05,2.802,0.024654,0.2625
0.331,1,0.109803922,3.05,2.792,0.024654,0.2739
0.332,1,0.105882353,3.05,2.801,0.024654,0.266
0.358,1,0.101960784,3.05,2.802,0.024654,0.2695
0.301,1,0.090196078,3.05,2.864,0.024654,0.2052
0.3,1,0.08627451,3.05,2.879,0.024654,0.1923
0.28,1,0.082352941,3.05,2.884,0.024654,0.1829
0.281,1,0.078431373,3.05,2.878,0.024654,0.1867
0.267,1,0.074509804,3.05,2.892,0.024654,0.1719
0.304,1,0.062745098,3.05,2.906,0.024654,0.1642
0.267,1,0.058823529,3.05,2.923,0.024654,0.143
0.279,1,0.054901961,3.05,2.908,0.024654,0.1553
0.351,1,0.050980392,3.05,2.878,0.024654,0.189
0.39,1,0.047058824,3.05,2.891,0.024654,0.183
0.162,1,0.768627451,3.149,2.947,0.024654,0.2206
0.164,1,0.764705882,3.149,2.937,0.024654,0.2278
0.166,1,0.760784314,3.149,3,0.024654,0.1914
0.151,1,0.749019608,3.149,2.993,0.024654,0.183
0.152,1,0.745098039,3.149,3.025,0.024654,0.1649
0.152,1,0.741176471,3.149,3.017,0.024654,0.1692
0.153,1,0.737254902,3.149,3.01,0.024654,0.1742
0.147,1,0.733333333,3.149,3.005,0.024654,0.1722
0.146,1,0.721568627,3.149,2.979,0.024654,0.1859
0.142,1,0.717647059,3.149,2.988,0.024654,0.177
0.146,1,0.71372549,3.149,2.981,0.024654,0.1844
0.147,1,0.709803922,3.149,3.002,0.024654,0.1724
0.149,1,0.705882353,3.149,3.009,0.024654,0.1699
0.157,1,0.694117647,3.149,3.051,0.024654,0.1538
0.162,1,0.690196078,3.149,3.058,0.024654,0.1537
0.164,1,0.682352941,3.149,3.081,0.024654,0.1432
0.164,1,0.678431373,3.149,3.068,0.024654,0.1496
0.171,1,0.666666667,3.149,3.05,0.024654,0.1642
0.175,1,0.662745098,3.149,3.062,0.024654,0.1612
0.174,1,0.658823529,3.149,3.033,0.024654,0.1756
0.174,1,0.654901961,3.149,3.057,0.024654,0.1623
0.172,1,0.650980392,3.149,3.061,0.024654,0.1586
0.167,1,0.639215686,3.149,3.08,0.024654,0.1442
0.165,1,0.635294118,3.149,3.076,0.024654,0.1442
0.162,1,0.631372549,3.149,3.046,0.024654,0.1573
0.158,1,0.62745098,3.149,3.037,0.024654,0.1582
0.152,1,0.623529412,3.149,3.042,0.024654,0.151
0.154,1,0.611764706,3.149,3.058,0.024654,0.1435
0.165,1,0.607843137,3.149,3.007,0.024654,0.18
0.162,1,0.603921569,3.149,3.006,0.024654,0.1781
0.181,1,0.6,3.149,2.925,0.024654,0.2425
0.389,1,0.556862745,3.149,2.707,0.024654,0.5195
0.256,1,0.552941176,3.149,2.785,0.024654,0.3855
0.242,1,0.549019608,3.149,2.801,0.024654,0.3653
0.231,1,0.545098039,3.149,2.842,0.024654,0.3293
0.244,1,0.541176471,3.149,2.841,0.024654,0.3376
0.243,1,0.529411765,3.149,2.839,0.024654,0.3375
0.224,1,0.525490196,3.149,2.87,0.024654,0.3039
0.221,1,0.521568627,3.149,2.884,0.024654,0.2922
0.225,1,0.517647059,3.149,2.869,0.024654,0.3049
0.227,1,0.51372549,3.149,2.885,0.024654,0.2949
0.209,1,0.501960784,3.149,2.94,0.024654,0.2461
0.208,1,0.498039216,3.149,2.913,0.024654,0.2627
0.209,1,0.494117647,3.149,2.913,0.024654,0.2636
0.212,1,0.490196078,3.149,2.967,0.024654,0.2302
0.22,1,0.48627451,3.149,2.958,0.024654,0.2403
0.245,1,0.474509804,3.149,2.924,0.024654,0.2766
0.233,1,0.470588235,3.149,2.899,0.024654,0.2858
0.243,1,0.466666667,3.149,2.894,0.024654,0.2947
0.227,1,0.462745098,3.149,2.898,0.024654,0.2818
0.239,1,0.458823529,3.149,2.814,0.024654,0.3487
0.221,1,0.447058824,3.149,2.899,0.024654,0.2764
0.215,1,0.443137255,3.149,2.907,0.024654,0.2673
0.229,1,0.439215686,3.149,2.939,0.024654,0.2537
0.215,1,0.435294118,3.149,3.004,0.024654,0.2043
0.225,1,0.431372549,3.149,2.951,0.024654,0.2428
0.278,1,0.419607843,3.149,2.861,0.024654,0.3321
0.259,1,0.415686275,3.149,2.911,0.024654,0.2873
0.264,1,0.411764706,3.149,2.874,0.024654,0.3147
0.293,1,0.407843137,3.149,2.836,0.024654,0.356
0.351,1,0.403921569,3.149,2.796,0.024654,0.4136
0.384,1,0.392156863,3.149,2.687,0.024654,0.5056
0.366,1,0.388235294,3.149,2.675,0.024654,0.5062
0.411,1,0.384313725,3.149,2.617,0.024654,0.5689
0.467,1,0.380392157,3.149,2.564,0.024654,0.6318
0.409,1,0.376470588,3.149,2.624,0.024654,0.5615
0.366,1,0.364705882,3.149,2.553,0.024654,0.601
0.368,1,0.360784314,3.149,2.627,0.024654,0.541
0.378,1,0.356862745,3.149,2.687,0.024654,0.4977
0.352,1,0.352941176,3.149,2.677,0.024654,0.4942
0.334,1,0.349019608,3.149,2.692,0.024654,0.4752
0.363,1,0.337254902,3.149,2.68,0.024654,0.4943
